
21:32:46,24.826825,-107.380480,65.20,42.00,30.60,29.80,100869.00,37.78,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:46,24.826825,-107.380480,65.20,42.00,30.60,29.80,100869.00,37.78,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:47,24.826825,-107.380481,65.20,42.00,30.60,29.80,100870.00,37.95,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:47,24.826825,-107.380481,65.20,42.00,30.60,29.80,100870.00,37.95,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:47,24.826825,-107.380481,65.20,42.00,30.60,29.80,100870.00,37.95,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:47,24.826825,-107.380481,65.20,42.00,30.60,29.80,100870.00,37.95,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:54,24.826834,-107.380500,66.60,42.00,30.60,29.80,100867.00,37.78,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:54,24.826834,-107.380500,66.60,42.00,30.60,29.80,100867.00,37.78,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:54,24.826834,-107.380500,66.60,42.00,30.60,29.80,100867.00,37.78,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:54,24.826834,-107.380500,66.60,42.00,30.60,29.80,100867.00,37.78,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:32:54,24.826834,-107.380500,66.60,42.00,30.60,29.80,100867.00,37.78,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:16,24.826848,-107.380520,66.90,42.00,30.60,29.90,100873.00,37.62,100878.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:26,24.826850,-107.380514,66.20,42.00,30.60,29.90,100880.00,37.28,100879.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:30,24.826849,-107.380512,67.20,42.00,30.60,29.90,100872.00,37.95,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:30,24.826849,-107.380512,67.20,42.00,30.60,29.90,100872.00,37.95,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:30,24.826849,-107.380512,67.20,42.00,30.60,29.90,100872.00,37.95,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:30,24.826849,-107.380512,67.20,42.00,30.60,29.90,100872.00,37.95,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:30,24.826849,-107.380512,67.20,42.00,30.60,29.90,100872.00,37.95,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:30,24.826849,-107.380512,67.20,42.00,30.60,29.90,100872.00,37.95,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:30,24.826849,-107.380512,67.20,42.00,30.60,29.90,100872.00,37.95,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:33,24.826848,-107.380510,67.20,41.00,30.60,30.10,100875.00,37.87,100869.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:33,24.826848,-107.380510,67.20,41.00,30.60,30.10,100875.00,37.87,100869.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:33,24.826848,-107.380510,67.40,41.00,30.60,30.10,100873.00,37.78,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:47,24.826832,-107.380515,67.40,41.00,30.60,30.10,100868.00,37.87,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:47,24.826832,-107.380515,67.40,41.00,30.60,30.10,100868.00,37.87,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:53,24.826817,-107.380515,67.40,41.00,30.60,30.10,100875.00,37.37,100876.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:53,24.826817,-107.380515,67.40,41.00,30.60,30.10,100875.00,37.37,100876.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:53,24.826817,-107.380515,68.50,41.00,30.60,30.20,100873.00,38.20,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:53,24.826817,-107.380515,68.50,41.00,30.60,30.20,100873.00,38.20,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:53,24.826817,-107.380515,68.50,41.00,30.60,30.20,100873.00,38.20,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:53,24.826817,-107.380515,68.50,41.00,30.60,30.20,100873.00,38.20,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:57,24.826809,-107.380510,68.50,41.00,30.70,30.30,100869.00,38.12,100878.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:57,24.826809,-107.380510,68.50,41.00,30.70,30.30,100869.00,38.12,100878.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:33:57,24.826809,-107.380510,69.80,41.00,30.70,30.30,100873.00,37.20,100874.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:9,24.826797,-107.380497,69.80,41.00,30.70,30.30,100876.00,37.53,100874.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:9,24.826797,-107.380497,69.80,41.00,30.70,30.30,100876.00,37.53,100874.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:15,24.826796,-107.380499,69.80,41.00,30.70,30.40,100872.00,37.12,100878.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:15,24.826796,-107.380499,69.80,41.00,30.70,30.40,100872.00,37.12,100878.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:15,24.826796,-107.380499,68.30,41.00,30.70,30.40,100870.00,37.28,100877.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:15,24.826796,-107.380499,68.30,41.00,30.70,30.40,100870.00,37.28,100877.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:15,24.826796,-107.380499,68.30,41.00,30.70,30.40,100870.00,37.28,100877.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:15,24.826796,-107.380499,68.30,41.00,30.70,30.40,100870.00,37.28,100877.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:19,24.826792,-107.380493,68.30,41.00,30.70,30.50,100872.00,38.20,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:19,24.826792,-107.380493,68.30,41.00,30.70,30.50,100872.00,38.20,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:19,24.826792,-107.380493,67.60,41.00,30.70,30.50,100869.00,38.28,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:19,24.826792,-107.380493,67.60,41.00,30.70,30.50,100869.00,38.28,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:31,24.826782,-107.380479,67.60,41.00,30.70,30.50,100875.00,37.45,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:31,24.826782,-107.380479,67.60,41.00,30.70,30.50,100875.00,37.45,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:31,24.826782,-107.380479,66.70,41.00,30.80,30.50,100869.00,37.70,100874.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:39,24.826786,-107.380480,66.70,41.00,30.80,30.50,100874.00,37.70,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:39,24.826786,-107.380480,66.70,41.00,30.80,30.50,100874.00,37.70,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:39,24.826786,-107.380480,67.60,41.00,30.80,30.50,100869.00,38.03,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:39,24.826786,-107.380480,67.60,41.00,30.80,30.50,100869.00,38.03,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:39,24.826786,-107.380480,67.60,41.00,30.80,30.50,100869.00,38.03,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:39,24.826786,-107.380480,67.60,41.00,30.80,30.50,100869.00,38.03,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:45,24.826790,-107.380482,67.60,41.00,30.80,30.40,100868.00,38.12,100862.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:45,24.826790,-107.380482,67.60,41.00,30.80,30.40,100868.00,38.12,100862.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:45,24.826790,-107.380482,68.50,41.00,30.80,30.50,100872.00,37.87,100865.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:45,24.826790,-107.380482,68.50,41.00,30.80,30.50,100872.00,37.87,100865.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:57,24.826799,-107.380486,68.50,41.00,30.80,30.50,100874.00,37.53,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:57,24.826799,-107.380486,68.50,41.00,30.80,30.50,100874.00,37.53,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:34:57,24.826799,-107.380486,69.20,41.00,30.80,30.50,100866.00,38.37,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:5,24.826807,-107.380494,69.20,41.00,30.80,30.50,100872.00,37.95,100874.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:5,24.826807,-107.380494,69.20,41.00,30.80,30.50,100872.00,37.95,100874.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:5,24.826807,-107.380494,72.10,41.00,30.80,30.50,100866.00,38.45,100865.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:5,24.826807,-107.380494,72.10,41.00,30.80,30.50,100866.00,38.45,100865.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:5,24.826807,-107.380494,72.10,41.00,30.80,30.50,100866.00,38.45,100865.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:5,24.826807,-107.380494,72.10,41.00,30.80,30.50,100866.00,38.45,100865.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:11,24.826811,-107.380497,72.10,41.00,30.80,30.50,100868.00,37.87,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:11,24.826811,-107.380497,72.10,41.00,30.80,30.50,100868.00,37.87,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:11,24.826811,-107.380497,72.50,41.00,30.80,30.50,100869.00,37.78,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:11,24.826811,-107.380497,72.50,41.00,30.80,30.50,100869.00,37.78,100873.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:23,24.826815,-107.380501,72.50,41.00,30.80,30.50,100871.00,38.03,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:23,24.826815,-107.380501,72.50,41.00,30.80,30.50,100871.00,38.03,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:23,24.826815,-107.380501,72.60,41.00,30.80,30.60,100872.00,37.78,100875.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:31,24.826818,-107.380499,72.60,41.00,30.80,30.60,100867.00,37.95,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:31,24.826818,-107.380499,72.60,41.00,30.80,30.60,100867.00,37.95,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:31,24.826818,-107.380499,70.90,41.00,30.80,30.60,100866.00,37.62,100869.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:31,24.826818,-107.380499,70.90,41.00,30.80,30.60,100866.00,37.62,100869.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:31,24.826818,-107.380499,70.90,41.00,30.80,30.60,100866.00,37.62,100869.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:31,24.826818,-107.380499,70.90,41.00,30.80,30.60,100866.00,37.62,100869.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:37,24.826814,-107.380491,70.90,41.00,30.80,30.60,100870.00,37.78,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:37,24.826814,-107.380491,70.90,41.00,30.80,30.60,100870.00,37.78,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:37,24.826814,-107.380491,69.50,41.00,30.80,30.60,100878.00,37.70,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:37,24.826814,-107.380491,69.50,41.00,30.80,30.60,100878.00,37.70,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:49,24.826795,-107.380466,69.50,41.00,30.80,30.60,100865.00,37.70,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:49,24.826795,-107.380466,69.50,41.00,30.80,30.60,100865.00,37.70,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:49,24.826795,-107.380466,66.00,41.00,30.80,30.60,100868.00,37.53,100878.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:49,24.826795,-107.380466,66.00,41.00,30.80,30.60,100868.00,37.53,100878.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,66.00,41.00,30.80,30.70,100864.00,37.70,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,66.00,41.00,30.80,30.70,100864.00,37.70,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,61.60,41.00,30.80,30.60,100870.00,37.95,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,61.60,41.00,30.80,30.60,100870.00,37.95,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,61.60,41.00,30.80,30.60,100870.00,37.95,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,61.60,41.00,30.80,30.60,100870.00,37.95,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,61.60,41.00,30.80,30.60,100870.00,37.95,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,61.60,41.00,30.80,30.60,100870.00,37.95,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,61.60,41.00,30.80,30.60,100870.00,37.95,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:35:57,24.826774,-107.380456,61.60,41.00,30.80,30.60,100870.00,37.95,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:5,24.826764,-107.380456,61.60,41.00,30.80,30.70,100867.00,38.12,100869.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:5,24.826764,-107.380456,61.60,41.00,30.80,30.70,100867.00,38.12,100869.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:5,24.826764,-107.380456,58.50,40.00,30.80,30.70,100870.00,38.03,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:5,24.826764,-107.380456,58.50,40.00,30.80,30.70,100870.00,38.03,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:5,24.826764,-107.380456,58.50,40.00,30.80,30.70,100870.00,38.03,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:5,24.826764,-107.380456,58.50,40.00,30.80,30.70,100870.00,38.03,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:5,24.826764,-107.380456,58.50,40.00,30.80,30.70,100870.00,38.03,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:19,24.826760,-107.380450,58.50,40.00,30.80,30.70,100870.00,38.12,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:19,24.826760,-107.380450,58.50,40.00,30.80,30.70,100870.00,38.12,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:33,24.826750,-107.380445,58.50,40.00,30.80,30.70,100867.00,38.62,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:33,24.826750,-107.380445,58.50,40.00,30.80,30.70,100867.00,38.62,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:33,24.826750,-107.380445,47.80,40.00,30.80,30.70,100870.00,37.53,100872.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:33,24.826750,-107.380445,47.80,40.00,30.80,30.70,100870.00,37.53,100872.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:33,24.826750,-107.380445,47.80,40.00,30.80,30.70,100870.00,37.53,100872.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:43,24.826754,-107.380444,47.80,40.00,30.80,30.70,100872.00,38.28,100871.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:43,24.826754,-107.380444,47.80,40.00,30.80,30.70,100872.00,38.28,100871.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:43,24.826754,-107.380444,50.40,40.00,30.80,30.70,100861.00,38.62,100871.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:43,24.826754,-107.380444,50.40,40.00,30.80,30.70,100861.00,38.62,100871.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:43,24.826754,-107.380444,50.40,40.00,30.80,30.70,100861.00,38.62,100871.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:43,24.826754,-107.380444,50.40,40.00,30.80,30.70,100861.00,38.62,100871.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:43,24.826754,-107.380444,50.40,40.00,30.80,30.70,100861.00,38.62,100871.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:43,24.826754,-107.380444,50.40,40.00,30.80,30.70,100861.00,38.62,100871.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:53,24.826768,-107.380440,50.40,40.00,30.80,30.70,100868.00,38.45,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:53,24.826768,-107.380440,50.40,40.00,30.80,30.70,100868.00,38.45,100867.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:53,24.826768,-107.380440,53.50,40.00,30.80,30.80,100860.00,37.95,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:53,24.826768,-107.380440,53.50,40.00,30.80,30.80,100860.00,37.95,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:53,24.826768,-107.380440,53.50,40.00,30.80,30.80,100860.00,37.95,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:36:53,24.826768,-107.380440,53.50,40.00,30.80,30.80,100860.00,37.95,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:5,24.826769,-107.380441,53.50,40.00,30.90,30.80,100863.00,38.03,100862.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:5,24.826769,-107.380441,53.50,40.00,30.90,30.80,100863.00,38.03,100862.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:5,24.826769,-107.380441,53.50,40.00,30.90,30.80,100863.00,38.03,100862.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:7,24.826767,-107.380441,53.50,40.00,30.90,30.80,100872.00,38.12,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:7,24.826767,-107.380441,53.50,40.00,30.90,30.80,100872.00,38.12,100870.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:17,24.826768,-107.380440,53.50,40.00,30.90,30.80,100868.00,37.78,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:17,24.826768,-107.380440,53.50,40.00,30.90,30.80,100868.00,37.78,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:17,24.826768,-107.380440,53.50,40.00,30.90,30.80,100868.00,37.78,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:21,24.826774,-107.380439,53.50,40.00,30.90,30.80,100867.00,38.20,100864.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:21,24.826774,-107.380439,53.50,40.00,30.90,30.80,100867.00,38.20,100864.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:25,24.826783,-107.380441,53.50,40.00,30.90,30.80,100865.00,38.03,100872.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:29,24.826789,-107.380443,53.50,40.00,30.90,30.80,100868.00,38.03,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:29,24.826789,-107.380443,53.50,40.00,30.90,30.80,100868.00,38.03,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:29,24.826789,-107.380443,60.10,40.00,30.90,30.90,100867.00,38.28,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:29,24.826789,-107.380443,60.10,40.00,30.90,30.90,100867.00,38.28,100866.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:31,24.826791,-107.380444,60.10,40.00,30.90,30.90,100867.00,38.03,100861.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:35,24.826797,-107.380447,60.10,40.00,30.90,30.90,100862.00,38.95,100862.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:37,24.826799,-107.380448,60.10,40.00,30.90,30.90,100868.00,38.20,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
21:37:37,24.826799,-107.380448,60.10,40.00,30.90,30.90,100868.00,38.20,100868.00,1.25,-0.77,9.62,-0.06,0.01,-0.01
